x,y
3.2255411617391347,3.6806509853641627
3.2235516393093415,3.6839286121120853
3.22281412805987,3.689188164618184
3.220659848131402,3.692189929406462
3.219248764320104,3.6960331056805797
3.2178221864761434,3.700038048339197
3.216512500771888,3.70419103468696
3.2158070303694988,3.7048621900622254
3.2159787318982183,3.7067123392512076
3.216152462561588,3.7085866718261977
3.2153637012413876,3.7107883247564883
3.2114711752841054,3.7134873819240064
3.2073991822341683,3.7154244331283004
3.2046434738920633,3.718192716510821
3.19990045799791,3.7190161628521494
3.1973522751241723,3.7188315686591324
3.196738960957883,3.7188861378777873
